dt,dt_iso,city_name,lat,lon,temp,feels_like,temp_min,temp_max,pressure,humidity,wind_speed,wind_deg,clouds_all
1602500400,2020-10-12 11:00:00 +0000 UTC,Stavanger,58.969976,5.733107,10.25,7,8.8,11,1011,71,3.1,360,40
1602504000,2020-10-12 12:00:00 +0000 UTC,Stavanger,58.969976,5.733107,10.49,6.94,9.09,12,1011,71,3.6,350,20
1602507600,2020-10-12 13:00:00 +0000 UTC,Stavanger,58.969976,5.733107,10.67,7.15,9.22,12,1010,71,3.6,340,40
1602511200,2020-10-12 14:00:00 +0000 UTC,Stavanger,58.969976,5.733107,10.5,6.04,9.45,11,1010,66,4.6,310,40
1602514800,2020-10-12 15:00:00 +0000 UTC,Stavanger,58.969976,5.733107,10.1,6.27,8.67,11,1010,66,3.6,340,40
1602518400,2020-10-12 16:00:00 +0000 UTC,Stavanger,58.969976,5.733107,9.22,6.48,8.11,10,1010,71,2.1,350,75
1602522000,2020-10-12 17:00:00 +0000 UTC,Stavanger,58.969976,5.733107,8.46,6,6.67,10,1010,71,1.5,10,75
1602525600,2020-10-12 18:00:00 +0000 UTC,Stavanger,58.969976,5.733107,8.07,5.72,6.15,9.12,1012,76,1.5,50,75
1602529200,2020-10-12 19:00:00 +0000 UTC,Stavanger,58.969976,5.733107,7.5,4.36,6.04,9,1011,81,2.72,13,75
1602532800,2020-10-12 20:00:00 +0000 UTC,Stavanger,58.969976,5.733107,7.21,5.22,6.02,8.87,1011,81,1,150,0
1602536400,2020-10-12 21:00:00 +0000 UTC,Stavanger,58.969976,5.733107,6.84,4.04,5.97,8.75,1011,87,2.34,27,0
1602540000,2020-10-12 22:00:00 +0000 UTC,Stavanger,58.969976,5.733107,6.59,4.53,5.8,8.15,1011,93,1.5,60,0
1602543600,2020-10-12 23:00:00 +0000 UTC,Stavanger,58.969976,5.733107,6.54,4.82,5,8.79,1011,93,1,90,40
1602547200,2020-10-13 00:00:00 +0000 UTC,Stavanger,58.969976,5.733107,6.93,5.09,5,8.83,1011,87,1,170,40
1602550800,2020-10-13 01:00:00 +0000 UTC,Stavanger,58.969976,5.733107,6.93,4.11,5,8.92,1011,87,2.4,49,40
1602554400,2020-10-13 02:00:00 +0000 UTC,Stavanger,58.969976,5.733107,7.04,4.2,5,9,1012,87,2.46,52,75
1602558000,2020-10-13 03:00:00 +0000 UTC,Stavanger,58.969976,5.733107,7.2,5.06,6.11,9.25,1012,87,1.5,0,0
1602561600,2020-10-13 04:00:00 +0000 UTC,Stavanger,58.969976,5.733107,7.14,4.57,5,9.25,1014,87,2.1,30,0
1602565200,2020-10-13 05:00:00 +0000 UTC,Stavanger,58.969976,5.733107,7.19,5.95,6.11,9.41,1014,93,0.5,0,0
1602568800,2020-10-13 06:00:00 +0000 UTC,Stavanger,58.969976,5.733107,5.81,4.29,3,9.7,1015,93,0.5,0,40
1602572400,2020-10-13 07:00:00 +0000 UTC,Stavanger,58.969976,5.733107,7.33,4.8,6.11,9.59,1016,87,2.1,30,20
1602576000,2020-10-13 08:00:00 +0000 UTC,Stavanger,58.969976,5.733107,8.29,5.55,7,10.56,1017,93,2.99,61,40
1602579600,2020-10-13 09:00:00 +0000 UTC,Stavanger,58.969976,5.733107,9.97,7.2,8.89,11.11,1017,81,2.91,60,75
1602583200,2020-10-13 10:00:00 +0000 UTC,Stavanger,58.969976,5.733107,10.7,6.64,9.53,12,1016,58,3.6,40,33
1602586800,2020-10-13 11:00:00 +0000 UTC,Stavanger,58.969976,5.733107,11.36,6,10,13,1017,50,5.1,90,40
1602590400,2020-10-13 12:00:00 +0000 UTC,Stavanger,58.969976,5.733107,12.01,5.63,10.56,14,1018,50,6.7,80,40
1602594000,2020-10-13 13:00:00 +0000 UTC,Stavanger,58.969976,5.733107,12.25,8.62,11.11,14,1019,54,3.1,100,40
1602597600,2020-10-13 14:00:00 +0000 UTC,Stavanger,58.969976,5.733107,12.35,8.19,11.11,14,1019,50,3.6,100,40
1602601200,2020-10-13 15:00:00 +0000 UTC,Stavanger,58.969976,5.733107,12.09,8.8,10.56,14,1020,47,2.1,100,40
1602604800,2020-10-13 16:00:00 +0000 UTC,Stavanger,58.969976,5.733107,11.07,8.89,8.89,13,1021,58,1,180,40
1602608400,2020-10-13 17:00:00 +0000 UTC,Stavanger,58.969976,5.733107,9.36,6.52,7.14,11,1023,70,2.22,356,40
1602612000,2020-10-13 18:00:00 +0000 UTC,Stavanger,58.969976,5.733107,8.51,6.77,6.33,11,1024,81,1,0,0
1602615600,2020-10-13 19:00:00 +0000 UTC,Stavanger,58.969976,5.733107,7.85,4.65,5.71,10,1023,75,2.6,30,0
1602619200,2020-10-13 20:00:00 +0000 UTC,Stavanger,58.969976,5.733107,6.49,4.02,4,9.44,1025,81,1.5,0,0
1602622800,2020-10-13 21:00:00 +0000 UTC,Stavanger,58.969976,5.733107,6.8,4.9,4.65,9.44,1026,86,1,0,0
1602626400,2020-10-13 22:00:00 +0000 UTC,Stavanger,58.969976,5.733107,5.87,3.8,4.27,9,1025,86,1,0,0
1602630000,2020-10-13 23:00:00 +0000 UTC,Stavanger,58.969976,5.733107,5.52,4.15,3,9,1027,100,0.5,0,0
1602633600,2020-10-14 00:00:00 +0000 UTC,Stavanger,58.969976,5.733107,5.63,3.11,3,8.89,1027,93,1.87,104,0
1602637200,2020-10-14 01:00:00 +0000 UTC,Stavanger,58.969976,5.733107,3.53,0.89,2,6.53,1028,93,1.5,120,0
1602640800,2020-10-14 02:00:00 +0000 UTC,Stavanger,58.969976,5.733107,3.76,1.86,2,6.47,1029,93,0.5,100,0
1602644400,2020-10-14 03:00:00 +0000 UTC,Stavanger,58.969976,5.733107,3.53,0.89,2.09,6.38,1029,93,1.5,120,0
1602648000,2020-10-14 04:00:00 +0000 UTC,Stavanger,58.969976,5.733107,3.13,0.43,1.93,6.29,1029,93,1.5,0,0
1602651600,2020-10-14 05:00:00 +0000 UTC,Stavanger,58.969976,5.733107,3.35,-0.09,1.49,6.02,1029,93,2.6,120,0
1602655200,2020-10-14 06:00:00 +0000 UTC,Stavanger,58.969976,5.733107,3.25,0.64,1.47,5.84,1029,93,1.39,94,20
1602658800,2020-10-14 07:00:00 +0000 UTC,Stavanger,58.969976,5.733107,4.28,2.12,1.67,7.78,1029,93,1,0,20
1602662400,2020-10-14 08:00:00 +0000 UTC,Stavanger,58.969976,5.733107,6.41,4.79,3.91,9.44,1030,86,0.5,110,20
1602666000,2020-10-14 09:00:00 +0000 UTC,Stavanger,58.969976,5.733107,8.9,7.47,7.56,10,1028,87,1,130,20
1602669600,2020-10-14 10:00:00 +0000 UTC,Stavanger,58.969976,5.733107,10.66,8.75,9.87,11,1029,66,1,0,20
1602673200,2020-10-14 11:00:00 +0000 UTC,Stavanger,58.969976,5.733107,11.28,9.31,10,12.22,1029,62,1,0,20
1602676800,2020-10-14 12:00:00 +0000 UTC,Stavanger,58.969976,5.733107,11.8,7.56,11.2,12.22,1027,50,3.6,350,20
1602680400,2020-10-14 13:00:00 +0000 UTC,Stavanger,58.969976,5.733107,11.83,7.78,11.35,12.22,1027,54,3.6,350,0
1602684000,2020-10-14 14:00:00 +0000 UTC,Stavanger,58.969976,5.733107,11.47,6.84,10.56,12.22,1026,58,4.6,350,0
1602687600,2020-10-14 15:00:00 +0000 UTC,Stavanger,58.969976,5.733107,11.04,6.68,10,12,1027,58,4.1,330,0
1602691200,2020-10-14 16:00:00 +0000 UTC,Stavanger,58.969976,5.733107,10.1,5.9,8.5,11,1027,57,3.6,330,0
1602694800,2020-10-14 17:00:00 +0000 UTC,Stavanger,58.969976,5.733107,8.47,4.36,5.21,11,1026,66,3.6,340,0
1602698400,2020-10-14 18:00:00 +0000 UTC,Stavanger,58.969976,5.733107,7.71,5.79,3.67,10,1027,70,0.5,0,0
1602702000,2020-10-14 19:00:00 +0000 UTC,Stavanger,58.969976,5.733107,5.97,4.3,2.76,8.33,1026,87,0.5,0,0
1602705600,2020-10-14 20:00:00 +0000 UTC,Stavanger,58.969976,5.733107,5.49,2.82,3.09,8.33,1026,80,1.5,150,0
1602709200,2020-10-14 21:00:00 +0000 UTC,Stavanger,58.969976,5.733107,4.85,2.8,2.55,7.78,1026,93,1,0,0
1602712800,2020-10-14 22:00:00 +0000 UTC,Stavanger,58.969976,5.733107,4.37,1.69,2.28,6.19,1027,86,1.5,130,0
1602716400,2020-10-14 23:00:00 +0000 UTC,Stavanger,58.969976,5.733107,4.09,0.94,1.84,6.09,1027,86,2.1,140,0
1602720000,2020-10-15 00:00:00 +0000 UTC,Stavanger,58.969976,5.733107,3.85,0.5,1.51,6.18,1028,93,2.6,150,0
1602723600,2020-10-15 01:00:00 +0000 UTC,Stavanger,58.969976,5.733107,3.67,0.55,1.66,6.25,1028,93,2.23,139,0
1602727200,2020-10-15 02:00:00 +0000 UTC,Stavanger,58.969976,5.733107,2.34,-0.15,1,6.15,1028,78,0.5,0,0
1602730800,2020-10-15 03:00:00 +0000 UTC,Stavanger,58.969976,5.733107,3.19,1.2,0.91,6.13,1028,93,0.5,0,0
1602734400,2020-10-15 04:00:00 +0000 UTC,Stavanger,58.969976,5.733107,4.68,2.41,0.38,10.56,1028,93,1.27,192,0
1602738000,2020-10-15 05:00:00 +0000 UTC,Stavanger,58.969976,5.733107,4.74,2.67,0.92,10.56,1028,93,1,0,0
1602741600,2020-10-15 06:00:00 +0000 UTC,Stavanger,58.969976,5.733107,4.57,1.93,1,10.56,1028,74,1,0,20
1602745200,2020-10-15 07:00:00 +0000 UTC,Stavanger,58.969976,5.733107,5.15,2.63,1,10.56,1028,75,1,0,20
1602748800,2020-10-15 08:00:00 +0000 UTC,Stavanger,58.969976,5.733107,6.04,4.26,3,9.44,1028,93,0.93,309,20
1602752400,2020-10-15 09:00:00 +0000 UTC,Stavanger,58.969976,5.733107,7.87,5.97,6.11,10,1029,81,1.06,326,20
1602756000,2020-10-15 10:00:00 +0000 UTC,Stavanger,58.969976,5.733107,10.65,8.39,8.48,12,1029,66,1.5,110,20
1602759600,2020-10-15 11:00:00 +0000 UTC,Stavanger,58.969976,5.733107,11.33,9.37,9.56,13,1029,62,1,0,20
1602763200,2020-10-15 12:00:00 +0000 UTC,Stavanger,58.969976,5.733107,11.1,8.92,10,12,1027,66,1.5,0,20
1602766800,2020-10-15 13:00:00 +0000 UTC,Stavanger,58.969976,5.733107,11.35,8.32,10.56,12.22,1027,71,3.1,310,40
1602770400,2020-10-15 14:00:00 +0000 UTC,Stavanger,58.969976,5.733107,11.32,7.94,10.56,12.22,1026,71,3.6,300,40
1602774000,2020-10-15 15:00:00 +0000 UTC,Stavanger,58.969976,5.733107,11.19,7.78,9.43,12,1026,71,3.6,310,20
1602777600,2020-10-15 16:00:00 +0000 UTC,Stavanger,58.969976,5.733107,9.71,6.75,7.6,11,1028,81,3.1,350,20
1602781200,2020-10-15 17:00:00 +0000 UTC,Stavanger,58.969976,5.733107,8.3,5.62,5.32,10,1026,87,2.6,10,20
1602784800,2020-10-15 18:00:00 +0000 UTC,Stavanger,58.969976,5.733107,7.62,5.77,4.91,10,1026,93,1.5,40,0
1602788400,2020-10-15 19:00:00 +0000 UTC,Stavanger,58.969976,5.733107,7.18,5.82,4.24,9,1026,100,1,0,0
1602792000,2020-10-15 20:00:00 +0000 UTC,Stavanger,58.969976,5.733107,6.94,5.65,3.97,8.3,1025,93,0.5,0,0
1602795600,2020-10-15 21:00:00 +0000 UTC,Stavanger,58.969976,5.733107,6.48,3.85,3.75,8.08,1025,100,2.6,10,0
1602799200,2020-10-15 22:00:00 +0000 UTC,Stavanger,58.969976,5.733107,6.47,4.38,4.49,7.9,1025,93,1.5,10,0
1602802800,2020-10-15 23:00:00 +0000 UTC,Stavanger,58.969976,5.733107,6.72,5.03,3.08,8,1026,93,1,0,0
1602806400,2020-10-16 00:00:00 +0000 UTC,Stavanger,58.969976,5.733107,5.99,4.15,2.54,8,1026,93,1,30,0
1602810000,2020-10-16 01:00:00 +0000 UTC,Stavanger,58.969976,5.733107,5.78,2.43,2.31,7.71,1024,93,3.11,8,0
1602813600,2020-10-16 02:00:00 +0000 UTC,Stavanger,58.969976,5.733107,5.41,2.51,1.96,8,1025,100,2.65,7,0
1602817200,2020-10-16 03:00:00 +0000 UTC,Stavanger,58.969976,5.733107,4.77,2.9,1.94,7.36,1025,100,1,180,0
1602820800,2020-10-16 04:00:00 +0000 UTC,Stavanger,58.969976,5.733107,4.14,2.15,1.14,7,1025,100,1,0,0
1602824400,2020-10-16 05:00:00 +0000 UTC,Stavanger,58.969976,5.733107,3.15,-0.32,0.05,6.23,1024,100,2.85,10,90
1602828000,2020-10-16 06:00:00 +0000 UTC,Stavanger,58.969976,5.733107,3.18,1.36,0.49,6,1024,100,0.5,170,90
1602831600,2020-10-16 07:00:00 +0000 UTC,Stavanger,58.969976,5.733107,4.11,1.76,1.79,8,1024,100,1.5,160,25
1602835200,2020-10-16 08:00:00 +0000 UTC,Stavanger,58.969976,5.733107,5.62,3.57,3,8.33,1025,100,1.5,150,10
1602838800,2020-10-16 09:00:00 +0000 UTC,Stavanger,58.969976,5.733107,8.53,6.05,6.75,9,1025,70,1.5,0,3
1602842400,2020-10-16 10:00:00 +0000 UTC,Stavanger,58.969976,5.733107,9.99,8.56,9,11.11,1023,81,1,0,0
1602846000,2020-10-16 11:00:00 +0000 UTC,Stavanger,58.969976,5.733107,11.68,8.5,10.56,12.78,1024,66,3.1,220,0
1602849600,2020-10-16 12:00:00 +0000 UTC,Stavanger,58.969976,5.733107,12.4,8.12,11.67,13,1024,62,4.6,220,0
1602853200,2020-10-16 13:00:00 +0000 UTC,Stavanger,58.969976,5.733107,12.86,9.57,12.22,13.33,1024,66,3.6,240,0
1602856800,2020-10-16 14:00:00 +0000 UTC,Stavanger,58.969976,5.733107,12.47,9.44,11.67,13,1024,66,3.1,240,0
1602860400,2020-10-16 15:00:00 +0000 UTC,Stavanger,58.969976,5.733107,12.35,9.11,10.83,13,1026,62,3.1,220,0
1602864000,2020-10-16 16:00:00 +0000 UTC,Stavanger,58.969976,5.733107,11.19,9.03,8.57,12,1026,66,1.5,240,0
1602867600,2020-10-16 17:00:00 +0000 UTC,Stavanger,58.969976,5.733107,9.19,7.4,6.83,11.11,1024,76,1,200,0
1602871200,2020-10-16 18:00:00 +0000 UTC,Stavanger,58.969976,5.733107,7.89,6.1,5.34,11.11,1026,87,1.21,273,0
1602874800,2020-10-16 19:00:00 +0000 UTC,Stavanger,58.969976,5.733107,6.73,4.85,4.72,8.59,1026,87,1,150,20
1602878400,2020-10-16 20:00:00 +0000 UTC,Stavanger,58.969976,5.733107,6.89,5.59,3.98,10.56,1026,93,0.5,0,40
1602882000,2020-10-16 21:00:00 +0000 UTC,Stavanger,58.969976,5.733107,7.48,5.4,3.5,11.11,1026,87,1.5,0,75
1602885600,2020-10-16 22:00:00 +0000 UTC,Stavanger,58.969976,5.733107,6.76,4.54,3.88,10.56,1026,87,1.5,110,75
1602889200,2020-10-16 23:00:00 +0000 UTC,Stavanger,58.969976,5.733107,6.22,4.1,4.08,7.84,1024,87,1.2,136,75
1602892800,2020-10-17 00:00:00 +0000 UTC,Stavanger,58.969976,5.733107,6.32,4.2,4.53,8,1024,93,1.5,130,40
1602896400,2020-10-17 01:00:00 +0000 UTC,Stavanger,58.969976,5.733107,6.22,3.66,4.32,9,1023,93,2.1,130,40
1602900000,2020-10-17 02:00:00 +0000 UTC,Stavanger,58.969976,5.733107,6.16,2.89,3.8,9,1023,93,3.1,140,20
1602903600,2020-10-17 03:00:00 +0000 UTC,Stavanger,58.969976,5.733107,6.19,3.62,3.81,9,1022,93,2.1,140,75
1602907200,2020-10-17 04:00:00 +0000 UTC,Stavanger,58.969976,5.733107,7.18,3.77,4.17,10,1021,93,3.6,130,75
1602910800,2020-10-17 05:00:00 +0000 UTC,Stavanger,58.969976,5.733107,7.46,5.72,4.71,10,1021,87,1,0,75
1602914400,2020-10-17 06:00:00 +0000 UTC,Stavanger,58.969976,5.733107,7.81,6.01,5.74,9.44,1020,93,1.5,150,75
1602918000,2020-10-17 07:00:00 +0000 UTC,Stavanger,58.969976,5.733107,7.59,4.97,5.51,8.89,1020,93,2.6,130,75
1602921600,2020-10-17 08:00:00 +0000 UTC,Stavanger,58.969976,5.733107,7.93,5.63,5.99,9.44,1019,100,2.6,110,75
1602925200,2020-10-17 09:00:00 +0000 UTC,Stavanger,58.969976,5.733107,8.73,7.74,7.09,9.44,1019,100,1,0,75
1602928800,2020-10-17 10:00:00 +0000 UTC,Stavanger,58.969976,5.733107,9.41,7.56,7.78,10,1018,93,2.1,20,75
1602932400,2020-10-17 11:00:00 +0000 UTC,Stavanger,58.969976,5.733107,9.27,5.98,8.33,10,1018,93,4.1,330,75
1602936000,2020-10-17 12:00:00 +0000 UTC,Stavanger,58.969976,5.733107,9.14,3.07,8.33,10,1018,87,7.7,330,75
1602939600,2020-10-17 13:00:00 +0000 UTC,Stavanger,58.969976,5.733107,8.98,2.65,7.78,10,1017,81,7.7,330,75
1602943200,2020-10-17 14:00:00 +0000 UTC,Stavanger,58.969976,5.733107,8.47,2.04,7.22,9.56,1017,81,7.7,340,75
1602946800,2020-10-17 15:00:00 +0000 UTC,Stavanger,58.969976,5.733107,8.57,2.51,7.22,10,1016,81,7.2,340,75
1602950400,2020-10-17 16:00:00 +0000 UTC,Stavanger,58.969976,5.733107,8.14,2.69,6.67,9.42,1015,81,6.2,330,75
1602954000,2020-10-17 17:00:00 +0000 UTC,Stavanger,58.969976,5.733107,7.95,1.63,6.67,9.28,1015,87,7.7,330,75
1602957600,2020-10-17 18:00:00 +0000 UTC,Stavanger,58.969976,5.733107,7.7,0.62,6.67,9.12,1015,87,8.7,340,75
1602961200,2020-10-17 19:00:00 +0000 UTC,Stavanger,58.969976,5.733107,7.33,0.12,6.11,9,1015,75,8.2,340,40
1602964800,2020-10-17 20:00:00 +0000 UTC,Stavanger,58.969976,5.733107,6.75,-1.23,5.56,8.55,1015,65,8.7,340,20
1602968400,2020-10-17 21:00:00 +0000 UTC,Stavanger,58.969976,5.733107,6.17,-1.23,5,8.12,1015,75,8.2,330,20
1602972000,2020-10-17 22:00:00 +0000 UTC,Stavanger,58.969976,5.733107,6.26,-0.93,5,7.84,1017,70,7.7,350,20
1602975600,2020-10-17 23:00:00 +0000 UTC,Stavanger,58.969976,5.733107,6.1,-1.82,5,7.53,1017,70,8.7,350,20
1602979200,2020-10-18 00:00:00 +0000 UTC,Stavanger,58.969976,5.733107,6.05,-1.05,4.69,7.24,1017,74,7.7,340,20
1602982800,2020-10-18 01:00:00 +0000 UTC,Stavanger,58.969976,5.733107,5.78,-1.64,4,7,1017,65,7.7,340,0
1602986400,2020-10-18 02:00:00 +0000 UTC,Stavanger,58.969976,5.733107,5.84,-0.87,4.05,8,1017,65,6.7,340,0
1602990000,2020-10-18 03:00:00 +0000 UTC,Stavanger,58.969976,5.733107,5.62,-0.38,3.79,7,1017,78,6.2,330,0
1602993600,2020-10-18 04:00:00 +0000 UTC,Stavanger,58.969976,5.733107,5.56,-1.19,3.54,7,1017,65,6.7,340,0
1602997200,2020-10-18 05:00:00 +0000 UTC,Stavanger,58.969976,5.733107,5.46,-0.95,2.84,7,1017,65,6.2,340,0
1603000800,2020-10-18 06:00:00 +0000 UTC,Stavanger,58.969976,5.733107,5.12,-1.19,2.83,7,1017,70,6.2,330,0
1603004400,2020-10-18 07:00:00 +0000 UTC,Stavanger,58.969976,5.733107,5.15,0.02,2.13,7,1017,84,5.1,340,0
1603008000,2020-10-18 08:00:00 +0000 UTC,Stavanger,58.969976,5.733107,5.66,-0.37,3.33,7,1017,65,5.7,340,20
1603011600,2020-10-18 09:00:00 +0000 UTC,Stavanger,58.969976,5.733107,6.2,1.36,3.89,8,1017,65,4.1,350,20
1603015200,2020-10-18 10:00:00 +0000 UTC,Stavanger,58.969976,5.733107,7.62,1.38,6.22,8,1017,61,6.2,340,20
1603018800,2020-10-18 11:00:00 +0000 UTC,Stavanger,58.969976,5.733107,7.15,0.03,6.11,8,1015,68,7.7,350,20
1603022400,2020-10-18 12:00:00 +0000 UTC,Stavanger,58.969976,5.733107,7.26,-0.13,6.67,7.9,1014,70,8.2,320,40
1603026000,2020-10-18 13:00:00 +0000 UTC,Stavanger,58.969976,5.733107,7.7,1.3,6.67,9,1015,66,6.7,340,20
1603029600,2020-10-18 14:00:00 +0000 UTC,Stavanger,58.969976,5.733107,7.45,1.54,6.67,8,1014,61,5.7,330,20
1603033200,2020-10-18 15:00:00 +0000 UTC,Stavanger,58.969976,5.733107,7.13,0.26,6.11,8,1014,65,7.2,320,20
1603036800,2020-10-18 16:00:00 +0000 UTC,Stavanger,58.969976,5.733107,6.38,0.6,5.36,8,1014,70,5.7,340,20
1603040400,2020-10-18 17:00:00 +0000 UTC,Stavanger,58.969976,5.733107,5.89,0.31,4.21,7,1016,65,5.1,340,20
1603044000,2020-10-18 18:00:00 +0000 UTC,Stavanger,58.969976,5.733107,5.53,0.6,3.38,7,1016,65,4.1,340,20
1603047600,2020-10-18 19:00:00 +0000 UTC,Stavanger,58.969976,5.733107,5,0,2.55,7,1016,65,4.1,330,20
1603051200,2020-10-18 20:00:00 +0000 UTC,Stavanger,58.969976,5.733107,4.06,-0.23,2.27,6,1016,70,3.1,340,20
1603054800,2020-10-18 21:00:00 +0000 UTC,Stavanger,58.969976,5.733107,4.55,0.33,2.56,6.12,1016,70,3.1,330,40
1603058400,2020-10-18 22:00:00 +0000 UTC,Stavanger,58.969976,5.733107,4.8,1.73,2.37,6,1016,70,1.5,350,75
1603062000,2020-10-18 23:00:00 +0000 UTC,Stavanger,58.969976,5.733107,4.39,0.55,2.24,7,1014,70,2.53,324,75
1603065600,2020-10-19 00:00:00 +0000 UTC,Stavanger,58.969976,5.733107,3.63,1.18,2.03,5.82,1016,86,1,180,40
1603069200,2020-10-19 01:00:00 +0000 UTC,Stavanger,58.969976,5.733107,4.26,1.56,2.06,5.74,1016,86,1.5,0,75
1603072800,2020-10-19 02:00:00 +0000 UTC,Stavanger,58.969976,5.733107,4.87,2.27,2.41,7,1016,86,1.5,120,75
1603076400,2020-10-19 03:00:00 +0000 UTC,Stavanger,58.969976,5.733107,4.16,1.79,2.05,6,1016,86,1,0,40
1603080000,2020-10-19 04:00:00 +0000 UTC,Stavanger,58.969976,5.733107,3.83,0.64,1.77,5.39,1016,86,2.1,160,75
1603083600,2020-10-19 05:00:00 +0000 UTC,Stavanger,58.969976,5.733107,3.87,0.33,1.67,5.28,1015,86,2.6,160,75
1603087200,2020-10-19 06:00:00 +0000 UTC,Stavanger,58.969976,5.733107,3.49,0.43,0.45,4.4,1015,93,2.1,170,75
1603090800,2020-10-19 07:00:00 +0000 UTC,Stavanger,58.969976,5.733107,2.94,-0.22,0.74,4.35,1016,93,2.1,140,75
1603094400,2020-10-19 08:00:00 +0000 UTC,Stavanger,58.969976,5.733107,3.72,0.34,2.33,5.35,1014,93,2.6,120,75
1603098000,2020-10-19 09:00:00 +0000 UTC,Stavanger,58.969976,5.733107,4.83,0.75,3.89,6.34,1014,86,3.6,120,75
1603101600,2020-10-19 10:00:00 +0000 UTC,Stavanger,58.969976,5.733107,5.55,1.6,5,6.8,1013,86,3.6,120,75
1603105200,2020-10-19 11:00:00 +0000 UTC,Stavanger,58.969976,5.733107,6.36,2.95,5.56,7.42,1013,85,3,127,98
1603108800,2020-10-19 12:00:00 +0000 UTC,Stavanger,58.969976,5.733107,6.08,4.34,5.56,7.79,1013,83,0.45,123,99
1603112400,2020-10-19 13:00:00 +0000 UTC,Stavanger,58.969976,5.733107,6.44,2.3,5.56,7.91,1012,75,3.6,100,75
1603116000,2020-10-19 14:00:00 +0000 UTC,Stavanger,58.969976,5.733107,6.32,2.16,5.56,7.73,1012,75,3.6,100,75
1603119600,2020-10-19 15:00:00 +0000 UTC,Stavanger,58.969976,5.733107,6.07,2.41,5.51,7.32,1011,81,3.1,90,75
1603123200,2020-10-19 16:00:00 +0000 UTC,Stavanger,58.969976,5.733107,5.98,2.14,4.91,7,1010,87,3.6,60,75
1603126800,2020-10-19 17:00:00 +0000 UTC,Stavanger,58.969976,5.733107,5.81,1.24,4.86,7,1010,87,4.6,90,75
1603130400,2020-10-19 18:00:00 +0000 UTC,Stavanger,58.969976,5.733107,5.93,-0.09,5,7,1009,87,6.7,120,75
1603134000,2020-10-19 19:00:00 +0000 UTC,Stavanger,58.969976,5.733107,6.22,-0.1,5.19,7.46,1009,87,7.2,120,75
1603137600,2020-10-19 20:00:00 +0000 UTC,Stavanger,58.969976,5.733107,6.78,0.22,5.36,8.17,1008,87,7.7,120,75
1603141200,2020-10-19 21:00:00 +0000 UTC,Stavanger,58.969976,5.733107,7.1,1.15,5.3,8.38,1008,93,7.2,130,90
1603144800,2020-10-19 22:00:00 +0000 UTC,Stavanger,58.969976,5.733107,8.03,2.63,5.2,10,1008,93,6.7,140,90
1603148400,2020-10-19 23:00:00 +0000 UTC,Stavanger,58.969976,5.733107,8,2.39,5.3,9.13,1007,87,6.7,130,90
1603152000,2020-10-20 00:00:00 +0000 UTC,Stavanger,58.969976,5.733107,7.98,3.69,5.52,9.34,1007,93,5.1,150,75
1603155600,2020-10-20 01:00:00 +0000 UTC,Stavanger,58.969976,5.733107,8.22,4.34,5.79,10,1006,93,4.6,140,75
1603159200,2020-10-20 02:00:00 +0000 UTC,Stavanger,58.969976,5.733107,8.15,2.92,6.11,10,1006,87,6.2,120,90
1603162800,2020-10-20 03:00:00 +0000 UTC,Stavanger,58.969976,5.733107,8.02,1.01,6.37,9.91,1005,87,8.7,140,90
1603166400,2020-10-20 04:00:00 +0000 UTC,Stavanger,58.969976,5.733107,8.29,2.95,6.6,10.09,1004,93,6.7,150,75
1603170000,2020-10-20 05:00:00 +0000 UTC,Stavanger,58.969976,5.733107,8.45,2.45,6.74,10.19,1004,93,7.7,150,75
1603173600,2020-10-20 06:00:00 +0000 UTC,Stavanger,58.969976,5.733107,8.17,4.28,6.75,10.09,1003,93,4.6,160,75
1603177200,2020-10-20 07:00:00 +0000 UTC,Stavanger,58.969976,5.733107,8.43,3.13,6.62,10.01,1003,93,6.7,130,75
1603180800,2020-10-20 08:00:00 +0000 UTC,Stavanger,58.969976,5.733107,8.8,2.66,6.77,10,1003,87,7.7,160,75
1603184400,2020-10-20 09:00:00 +0000 UTC,Stavanger,58.969976,5.733107,8.79,2.64,7.37,10.3,1003,87,7.7,160,75
1603188000,2020-10-20 10:00:00 +0000 UTC,Stavanger,58.969976,5.733107,8.81,3.59,7.45,10.45,1003,93,6.7,170,75
1603191600,2020-10-20 11:00:00 +0000 UTC,Stavanger,58.969976,5.733107,9.23,4.23,7.93,10.52,1002,87,6.2,150,75
1603195200,2020-10-20 12:00:00 +0000 UTC,Stavanger,58.969976,5.733107,9.55,5.21,8.4,10.53,1001,93,5.7,140,75
1603198800,2020-10-20 13:00:00 +0000 UTC,Stavanger,58.969976,5.733107,10.04,5.23,8.81,11,1000,87,6.2,150,75
1603202400,2020-10-20 14:00:00 +0000 UTC,Stavanger,58.969976,5.733107,9.87,4.32,8.88,11,999,87,7.2,160,75
1603206000,2020-10-20 15:00:00 +0000 UTC,Stavanger,58.969976,5.733107,9.56,4.52,8.89,11,999,93,6.7,150,75
1603209600,2020-10-20 16:00:00 +0000 UTC,Stavanger,58.969976,5.733107,9.31,5.1,8.33,10.31,998,87,5.1,120,75
1603213200,2020-10-20 17:00:00 +0000 UTC,Stavanger,58.969976,5.733107,9.3,5.09,8.33,10.36,997,87,5.1,120,75
1603216800,2020-10-20 18:00:00 +0000 UTC,Stavanger,58.969976,5.733107,9.22,4.22,8.52,10.37,996,87,6.2,130,75
