,Hours,NO1,NO2,NO3,NO4,NO5,NO,city_name,lat,lon,temp,feels_like,temp_min,temp_max,pressure,humidity,wind_speed,wind_deg,clouds_all
10/2/20,01 - 02,3987,4260,3197,2268,1925,15636,Stavanger,58.969976,5.733107,-1.18,-5.3,-3.08,1.68,1026,92,2.6,130,0
10/2/20,02 - 03,3919,4218,3095,2176,1910,15317,Stavanger,58.969976,5.733107,-0.56,-4.72,-3.02,1.29,1027,86,2.6,150,40
10/2/20,03 - 04,3912,4242,3092,2204,1911,15361,Stavanger,58.969976,5.733107,-0.38,-4.77,-1.71,1.39,1027,91,3.1,130,40
10/2/20,04 - 05,3945,4294,3204,2225,1934,15601,Stavanger,58.969976,5.733107,0.95,-3.84,-1.72,4.44,1027,80,3.6,140,75
10/2/20,05 - 06,4137,4421,3304,2241,1979,16082,Stavanger,58.969976,5.733107,1.29,-2.98,-0.94,5,1027,86,3.1,120,90
10/2/20,06 - 07,4712,4671,3347,2465,2107,17302,Stavanger,58.969976,5.733107,1.28,-3.03,-0.31,3.78,1027,84,3.1,130,90
10/2/20,07 - 08,5311,5037,3426,2659,2234,18668,Stavanger,58.969976,5.733107,3.46,0.04,0.47,6.11,1026,93,2.6,0,75
10/2/20,08 - 09,5383,5108,3536,2691,2282,18998,Stavanger,58.969976,5.733107,3.5,0.44,0.56,6.11,1026,93,2.1,170,75
10/2/20,09 - 10,5303,5114,3565,2641,2281,18904,Stavanger,58.969976,5.733107,4.98,0.61,1.67,6.11,1026,87,4.1,240,75
10/2/20,10 - 11,5309,5156,3603,2638,2271,18976,Stavanger,58.969976,5.733107,5.49,-0.61,3.33,7,1026,87,6.7,260,75
10/2/20,11 - 12,5247,5097,3597,2635,2200,18776,Stavanger,58.969976,5.733107,5.95,0.63,4.41,7,1026,87,5.7,260,40
10/2/20,12 - 13,5236,5054,3605,2575,2197,18666,Stavanger,58.969976,5.733107,6.01,0.17,4.3,7,1025,81,6.2,260,75
10/2/20,13 - 14,5240,5092,3616,2615,2227,18791,Stavanger,58.969976,5.733107,6.09,0.45,4.47,7,1025,87,6.2,260,75
10/2/20,14 - 15,5262,4962,3663,2647,2271,18803,Stavanger,58.969976,5.733107,6.12,0.13,4.76,7,1024,87,6.7,250,75
10/2/20,15 - 16,5320,4962,3668,2720,2286,18955,Stavanger,58.969976,5.733107,6.12,0.13,4.76,7,1024,87,6.7,250,75
10/2/20,16 - 17,5452,5045,3716,2715,2304,19232,Stavanger,58.969976,5.733107,6.18,-0.66,5,7,1024,93,8.2,260,75
10/2/20,17 - 18,5598,5054,3745,2668,2322,19387,Stavanger,58.969976,5.733107,6.18,-0.66,5,7,1024,93,8.2,260,75
10/2/20,18 - 19,5551,5063,3741,2654,2361,19369,Stavanger,58.969976,5.733107,6.18,-0.66,5,7,1024,93,8.2,260,75
10/2/20,19 - 20,5416,4990,3748,2637,2355,19146,Stavanger,58.969976,5.733107,6.22,-0.26,5,7,1024,93,7.7,260,75
10/2/20,20 - 21,5337,4901,3630,2578,2324,18769,Stavanger,58.969976,5.733107,6.21,-0.97,5,7,1023,93,8.7,270,75
10/2/20,21 - 22,5155,4870,3602,2545,2136,18307,Stavanger,58.969976,5.733107,6.21,-0.97,5,7,1023,93,8.7,270,75
10/2/20,22 - 23,4868,4694,3512,2585,1943,17603,Stavanger,58.969976,5.733107,6.42,0.68,5,7.22,1023,93,6.7,260,75
10/2/20,23 - 00,4651,4538,3274,2431,1800,16695,Stavanger,58.969976,5.733107,6.4,-1.16,5.56,7.22,1022,93,9.3,270,75
11/2/20,00 - 01,4396,4411,3136,2363,1964,16269,Stavanger,58.969976,5.733107,6.43,-1.13,5.56,7.22,1022,93,9.3,270,75
11/2/20,01 - 02,4308,4286,3241,2307,1958,16100,Stavanger,58.969976,5.733107,6.39,-0.76,5.56,7.22,1022,93,8.7,280,75
11/2/20,02 - 03,4269,4226,3318,2424,2012,16249,Stavanger,58.969976,5.733107,6.39,-0.76,5.56,7.22,1022,93,8.7,280,75
11/2/20,03 - 04,4270,4294,3272,2366,2034,16235,Stavanger,58.969976,5.733107,6.8,-0.26,5.97,7,1022,93,8.7,280,75
11/2/20,04 - 05,4327,4404,3286,2338,2034,16388,Stavanger,58.969976,5.733107,6.43,1.04,5.56,7,1022,93,6.2,290,75
11/2/20,05 - 06,4463,4637,3243,2468,2074,16884,Stavanger,58.969976,5.733107,6.42,0.68,5.56,7,1022,93,6.7,290,75
11/2/20,06 - 07,5058,5018,3514,2496,2220,18306,Stavanger,58.969976,5.733107,6.42,0.68,5.56,7,1022,93,6.7,290,75
11/2/20,07 - 08,5751,5369,3778,2532,2528,19958,Stavanger,58.969976,5.733107,6.45,1.84,5.56,7.22,1022,93,5.1,280,75
11/2/20,08 - 09,5872,5572,3873,2541,2674,20530,Stavanger,58.969976,5.733107,6.38,0.63,5.44,7.22,1022,93,6.7,280,75
11/2/20,09 - 10,5774,5583,3695,2515,2408,19975,Stavanger,58.969976,5.733107,6.45,1.84,5.51,7,1023,93,5.1,280,75
11/2/20,10 - 11,5634,5540,3794,2511,2429,19909,Stavanger,58.969976,5.733107,6.38,2.1,5.55,7.22,1023,93,4.6,270,75
11/2/20,11 - 12,5505,5490,3720,2489,2368,19572,Stavanger,58.969976,5.733107,6.38,1.75,5.56,7.22,1023,93,5.1,270,75
11/2/20,12 - 13,5325,5164,3662,2426,2365,18941,Stavanger,58.969976,5.733107,6.31,2.02,5.56,7,1023,93,4.6,260,75
11/2/20,13 - 14,5207,4988,3669,2442,2327,18632,Stavanger,58.969976,5.733107,6.31,1.67,5.49,7,1023,93,5.1,270,75
11/2/20,14 - 15,5181,5054,3543,2477,2220,18475,Stavanger,58.969976,5.733107,6.31,1.67,5.49,7,1023,93,5.1,270,75
11/2/20,15 - 16,5242,5118,3477,2497,2256,18590,Stavanger,58.969976,5.733107,6.31,3.77,5.48,7,1023,93,2.1,290,75
11/2/20,16 - 17,5409,5236,3551,2544,2355,19095,Stavanger,58.969976,5.733107,6.31,3.77,5.48,7,1023,93,2.1,290,75
11/2/20,17 - 18,5597,5305,3660,2573,2391,19525,Stavanger,58.969976,5.733107,6.21,1.35,5.56,7,1024,100,5.7,330,75
11/2/20,18 - 19,5580,5193,3748,2577,2381,19480,Stavanger,58.969976,5.733107,6.55,2.66,5.95,7,1024,93,4.1,310,75
11/2/20,19 - 20,5502,5150,3747,2561,2347,19307,Stavanger,58.969976,5.733107,6.82,2.63,6.11,7.22,1024,93,4.6,340,90
11/2/20,20 - 21,5407,5065,3677,2517,2312,18978,Stavanger,58.969976,5.733107,6.82,2.63,6.11,7.22,1024,93,4.6,340,90
11/2/20,21 - 22,5265,4967,3583,2440,2257,18512,Stavanger,58.969976,5.733107,6.67,2.68,5.56,7.22,1025,100,4.6,340,75
11/2/20,22 - 23,5013,4823,3695,2387,2222,18140,Stavanger,58.969976,5.733107,7.04,3.48,6.11,8,1025,100,4.1,350,75
11/2/20,23 - 00,4692,4658,3423,2371,2163,17307,Stavanger,58.969976,5.733107,7.11,3.48,6.11,8,1025,87,3.6,340,75
12/2/20,00 - 01,4395,4532,3416,2350,2062,16755,Stavanger,58.969976,5.733107,7.07,3.52,6.67,7.22,1025,100,4.1,300,75
12/2/20,01 - 02,4207,4430,3395,2300,2026,16358,Stavanger,58.969976,5.733107,6.86,3.61,6.11,7.22,1026,100,3.6,300,75
12/2/20,02 - 03,4180,4410,3458,2275,2008,16331,Stavanger,58.969976,5.733107,6.58,3.04,5.92,7,1026,93,3.6,310,75
12/2/20,03 - 04,4254,4501,3331,2216,2007,16309,Stavanger,58.969976,5.733107,6.29,3.04,5.56,7,1027,93,3.1,300,75
12/2/20,04 - 05,4322,4555,3291,2310,2027,16504,Stavanger,58.969976,5.733107,5.71,2.56,5.53,6.36,1027,100,3.1,340,75
12/2/20,05 - 06,4547,4778,3324,2355,2124,17128,Stavanger,58.969976,5.733107,5.44,2.93,4.44,6.15,1027,100,2.1,350,90
12/2/20,06 - 07,5182,5089,3478,2400,2222,18371,Stavanger,58.969976,5.733107,5.22,2.67,4.44,5.89,1027,100,2.1,350,90
12/2/20,07 - 08,5793,5488,3647,2540,2359,19827,Stavanger,58.969976,5.733107,4.78,2.91,3.89,5.53,1027,100,1,0,90
12/2/20,08 - 09,5936,5310,3769,2483,2369,19867,Stavanger,58.969976,5.733107,4.51,2.59,3.33,5.03,1027,100,1,0,90
12/2/20,09 - 10,5887,5328,3768,2546,2369,19898,Stavanger,58.969976,5.733107,4.27,1.95,2.88,5,1027,100,1.5,350,90
12/2/20,10 - 11,5699,5350,3642,2549,2368,19608,Stavanger,58.969976,5.733107,3.78,1.37,2.61,4.5,1027,100,1.5,50,90
12/2/20,11 - 12,5466,5148,3744,2592,2318,19268,Stavanger,58.969976,5.733107,3.78,1.37,2.61,4.5,1027,100,1.5,50,90
12/2/20,12 - 13,5335,5017,3758,2570,2315,18995,Stavanger,58.969976,5.733107,3.48,1.01,1.84,4.29,1026,100,1.5,0,90
12/2/20,13 - 14,5227,5029,3668,2546,2280,18750,Stavanger,58.969976,5.733107,3.17,1.35,1.62,4,1026,100,0.5,0,90
12/2/20,14 - 15,5150,5009,3540,2578,2279,18556,Stavanger,58.969976,5.733107,2.86,0.28,1.11,4,1025,100,1.5,360,90
12/2/20,15 - 16,5156,5127,3575,2553,2317,18728,Stavanger,58.969976,5.733107,2.26,-0.42,1.11,4,1025,100,1.5,0,90
12/2/20,16 - 17,5303,5131,3647,2559,2328,18968,Stavanger,58.969976,5.733107,2.11,-0.59,0,4,1025,100,1.5,230,90
12/2/20,17 - 18,5584,5102,3630,2576,2453,19345,Stavanger,58.969976,5.733107,1.74,-1.03,0,3.71,1025,100,1.5,190,90
12/2/20,18 - 19,5627,5178,3657,2604,2396,19462,Stavanger,58.969976,5.733107,1.77,-1.15,0,3.89,1025,93,1.5,150,90
12/2/20,19 - 20,5582,5244,3730,2634,2389,19579,Stavanger,58.969976,5.733107,1.97,-0.76,-0.08,4.44,1025,100,1.5,140,75
12/2/20,20 - 21,5532,5196,3595,2627,2357,19306,Stavanger,58.969976,5.733107,2.77,0.53,0.5,5,1025,100,1,0,75
12/2/20,21 - 22,5412,5086,3531,2574,2316,18919,Stavanger,58.969976,5.733107,3.59,0.02,2.05,5,1025,100,3.1,160,75
12/2/20,22 - 23,5183,4885,3413,2527,2292,18300,Stavanger,58.969976,5.733107,4.5,1.11,3.24,5,1024,100,3.1,170,40
12/2/20,23 - 00,4932,4690,3283,2419,2192,17516,Stavanger,58.969976,5.733107,5.02,0.48,3.82,6,1023,93,4.6,160,75
13-02-2020,00 - 01,4685,4595,3158,2390,2116,16944,Stavanger,58.969976,5.733107,5.31,-0.3,4.22,6,1022,93,6.2,160,75
13-02-2020,01 - 02,4557,4528,3134,2366,2086,16670,Stavanger,58.969976,5.733107,5.13,0.61,4.05,6,1022,93,4.6,140,75
13-02-2020,02 - 03,4508,4516,3099,2403,2067,16593,Stavanger,58.969976,5.733107,5.17,-0.64,3.66,6.11,1021,87,6.2,150,75
13-02-2020,03 - 04,4528,4515,3095,2369,2067,16573,Stavanger,58.969976,5.733107,5.13,-1.39,3.36,6.11,1020,87,7.2,150,75
13-02-2020,04 - 05,4582,4571,3246,2358,2084,16842,Stavanger,58.969976,5.733107,5,-2.06,3.56,6,1020,81,7.7,160,75
13-02-2020,05 - 06,4746,4729,3368,2414,2135,17391,Stavanger,58.969976,5.733107,4.82,-1.23,3.74,5.56,1019,93,6.7,150,75
13-02-2020,06 - 07,5400,5073,3561,2514,2301,18848,Stavanger,58.969976,5.733107,4.95,-2.12,3.83,6,1018,81,7.7,160,75
13-02-2020,07 - 08,6096,5500,3922,2718,2465,20701,Stavanger,58.969976,5.733107,4.9,-0.43,3.84,6.11,1017,93,5.7,150,75
13-02-2020,08 - 09,6192,5616,3866,2736,2468,20878,Stavanger,58.969976,5.733107,4.97,-1.25,3.89,6.11,1017,86,6.7,150,75
13-02-2020,09 - 10,6025,5488,3859,2763,2475,20610,Stavanger,58.969976,5.733107,5.02,-0.99,3.63,6.11,1016,93,6.7,160,75
13-02-2020,10 - 11,5764,5382,3751,2650,2446,19992,Stavanger,58.969976,5.733107,5.23,-2.49,3.43,6.11,1015,81,8.7,150,75
13-02-2020,11 - 12,5520,5322,3817,2639,2395,19693,Stavanger,58.969976,5.733107,5.26,-3.93,3.48,6.11,1014,81,10.8,150,75
13-02-2020,12 - 13,5386,5169,3734,2553,2389,19230,Stavanger,58.969976,5.733107,5.24,-3.95,3.57,6.11,1013,81,10.8,140,75
13-02-2020,13 - 14,5262,5107,3531,2547,2357,18804,Stavanger,58.969976,5.733107,5.23,-4.14,4.18,6.11,1012,75,10.8,140,75
13-02-2020,14 - 15,5237,5117,3538,2558,2349,18799,Stavanger,58.969976,5.733107,5.43,-3.56,4.34,6.11,1011,75,10.3,140,75
13-02-2020,15 - 16,5287,5090,3621,2574,2351,18923,Stavanger,58.969976,5.733107,5.5,-4.18,4.44,6.67,1010,75,11.3,140,75
13-02-2020,16 - 17,5533,5187,3693,2631,2374,19419,Stavanger,58.969976,5.733107,5.63,-3.68,4.44,6.67,1009,75,10.8,140,75
13-02-2020,17 - 18,5804,5325,3830,2634,2411,20003,Stavanger,58.969976,5.733107,5.65,-2.77,4.44,6.67,1009,81,9.8,140,75
13-02-2020,18 - 19,5817,5380,3755,2581,2456,19989,Stavanger,58.969976,5.733107,6.01,-3.75,5,6.67,1008,81,11.8,140,75
13-02-2020,19 - 20,5807,5333,3648,2595,2418,19801,Stavanger,58.969976,5.733107,6.15,-3.94,5,7,1008,81,12.3,150,90
13-02-2020,20 - 21,5785,5291,3713,2635,2391,19815,Stavanger,58.969976,5.733107,6.07,-3.85,5,7,1007,87,12.3,150,75
13-02-2020,21 - 22,5651,5246,3597,2616,2361,19471,Stavanger,58.969976,5.733107,6.42,-4.2,5.56,7.22,1007,87,13.4,150,75
13-02-2020,22 - 23,5438,5044,3544,2533,2306,18865,Stavanger,58.969976,5.733107,6.42,-4.2,5.56,7.22,1007,87,13.4,150,75
13-02-2020,23 - 00,5137,4882,3408,2419,2223,18069,Stavanger,58.969976,5.733107,6.43,-3.07,5.56,7.22,1006,87,11.8,150,75
14-02-2020,00 - 01,4899,4769,3338,2481,2164,17652,Stavanger,58.969976,5.733107,6.43,-3.07,5.56,7.22,1006,87,11.8,150,75
14-02-2020,01 - 02,4760,4691,3276,2525,2127,17379,Stavanger,58.969976,5.733107,6.43,-3.07,5.56,7.22,1006,87,11.8,150,75
14-02-2020,02 - 03,4701,4674,3252,2530,2105,17262,Stavanger,58.969976,5.733107,7.01,-1.48,5.98,8,1007,93,10.8,170,75
14-02-2020,03 - 04,4679,4702,3259,2529,2118,17287,Stavanger,58.969976,5.733107,7.32,0.52,6.34,8,1007,87,8.2,180,75
14-02-2020,04 - 05,4760,4728,3335,2574,2122,17519,Stavanger,58.969976,5.733107,7.33,1.03,6.11,8,1007,81,7.2,180,75
14-02-2020,05 - 06,5062,4873,3367,2576,2165,18043,Stavanger,58.969976,5.733107,6.71,1.54,5.56,7.22,1007,87,5.7,190,75
14-02-2020,06 - 07,5758,5243,3546,2645,2300,19492,Stavanger,58.969976,5.733107,6.4,1.59,5.22,7.22,1007,87,5.1,180,75
14-02-2020,07 - 08,6439,5612,3855,2842,2447,21196,Stavanger,58.969976,5.733107,5.76,1.18,4.87,6.67,1006,87,4.6,150,40
14-02-2020,08 - 09,6582,5702,3937,2777,2509,21507,Stavanger,58.969976,5.733107,5.66,0.71,4.44,6.67,1006,87,5.1,160,40
14-02-2020,09 - 10,6465,5613,3890,2798,2506,21272,Stavanger,58.969976,5.733107,5.27,-0.55,4.44,6.11,1005,86,6.2,160,20
14-02-2020,10 - 11,6300,5515,3594,2746,2443,20598,Stavanger,58.969976,5.733107,5.22,-1.31,4.44,6.11,1004,86,7.2,150,20
14-02-2020,11 - 12,6064,5340,3502,2700,2422,20028,Stavanger,58.969976,5.733107,5.21,-2.02,4.44,6.11,1003,86,8.2,150,40
14-02-2020,12 - 13,5878,5291,3679,2669,2361,19878,Stavanger,58.969976,5.733107,5.57,-2.87,4.44,6.67,1001,81,9.8,160,20
14-02-2020,13 - 14,5733,5298,3685,2672,2396,19783,Stavanger,58.969976,5.733107,5.66,-3.11,4.44,6.67,1000,81,10.3,150,20
14-02-2020,14 - 15,5737,5335,3677,2678,2405,19832,Stavanger,58.969976,5.733107,5.88,-3.2,5,6.67,998,81,10.8,160,75
14-02-2020,15 - 16,5769,5329,3631,2672,2411,19811,Stavanger,58.969976,5.733107,6.02,-3.74,5,7.22,995,81,11.8,150,75
14-02-2020,16 - 17,5893,5274,3736,2698,2428,20028,Stavanger,58.969976,5.733107,6.33,-4.5,5,7.22,993,81,13.4,160,75
14-02-2020,17 - 18,6055,5332,3789,2684,2439,20299,Stavanger,58.969976,5.733107,6.17,-5.03,5,7,991,81,13.9,160,75
14-02-2020,18 - 19,5994,5319,3691,2666,2441,20110,Stavanger,58.969976,5.733107,6.27,-4.03,5,7,989,87,12.9,160,75
14-02-2020,19 - 20,5833,5246,3642,2691,2418,19830,Stavanger,58.969976,5.733107,6.1,-5.44,5,7,987,93,14.9,170,75
14-02-2020,20 - 21,5516,5159,3620,2633,2378,19306,Stavanger,58.969976,5.733107,5.61,-6.91,4.44,6.46,984,87,15.9,180,75
14-02-2020,21 - 22,5317,5008,3626,2602,2339,18892,Stavanger,58.969976,5.733107,4.86,-7.12,3.33,6.11,982,86,14.9,160,75
14-02-2020,22 - 23,5098,4893,3479,2615,2240,18326,Stavanger,58.969976,5.733107,5.04,-6.71,3.33,6.11,979,93,14.9,160,75
14-02-2020,23 - 00,4879,4553,3312,2532,2170,17446,Stavanger,58.969976,5.733107,5.04,-6.71,3.33,6.11,979,93,14.9,160,75
15-02-2020,00 - 01,4675,4353,3238,2491,2098,16854,Stavanger,58.969976,5.733107,5.95,-4.92,4.88,6.67,976,93,13.9,150,75
15-02-2020,01 - 02,4497,4310,3189,2409,2046,16451,Stavanger,58.969976,5.733107,6.73,-2.87,5.73,7.22,973,93,12.3,160,75
15-02-2020,02 - 03,4398,4303,3253,2370,2013,16337,Stavanger,58.969976,5.733107,6.78,-2.81,6.11,7.22,971,93,12.3,170,90
15-02-2020,03 - 04,4362,4247,3222,2302,1977,16109,Stavanger,58.969976,5.733107,6.78,-2.81,6.11,7.22,971,93,12.3,170,90
15-02-2020,04 - 05,4313,4180,3159,2349,2006,16006,Stavanger,58.969976,5.733107,6.9,-1.96,6.11,8,968,93,11.3,170,90
15-02-2020,05 - 06,4284,4261,3166,2423,2009,16143,Stavanger,58.969976,5.733107,6.9,-1.96,6.11,8,968,93,11.3,170,90
15-02-2020,06 - 07,4412,4394,3197,2466,2030,16499,Stavanger,58.969976,5.733107,7.08,-3.56,6.25,7.78,963,93,13.9,160,90
15-02-2020,07 - 08,4564,4554,3285,2512,2075,16991,Stavanger,58.969976,5.733107,7.52,-2.68,6.34,8,960,93,13.4,170,90
15-02-2020,08 - 09,4747,4644,3447,2554,2118,17509,Stavanger,58.969976,5.733107,7.52,-2.68,6.34,8,960,93,13.4,170,90
15-02-2020,09 - 10,4987,4927,3524,2555,2206,18200,Stavanger,58.969976,5.733107,7.95,-1.38,7.22,8.33,958,93,12.3,170,90
15-02-2020,10 - 11,5029,4907,3488,2555,2236,18216,Stavanger,58.969976,5.733107,7.95,-1.38,7.22,8.33,958,93,12.3,170,90
15-02-2020,11 - 12,4933,4815,3328,2595,2213,17883,Stavanger,58.969976,5.733107,8.53,0.38,8,9,956,93,10.8,190,90
15-02-2020,12 - 13,4823,4798,3250,2579,2213,17664,Stavanger,58.969976,5.733107,8.53,0.38,8,9,956,93,10.8,190,90
15-02-2020,13 - 14,4751,4616,3205,2548,2194,17315,Stavanger,58.969976,5.733107,8.36,0.52,7.98,9,956,93,10.3,190,75
15-02-2020,14 - 15,4799,4565,3234,2557,2179,17333,Stavanger,58.969976,5.733107,8.22,0.48,8,8.67,956,87,9.8,180,75
15-02-2020,15 - 16,4856,4779,3408,2596,2155,17793,Stavanger,58.969976,5.733107,8,-0.48,7.25,8.33,954,87,10.8,180,75
15-02-2020,16 - 17,4942,4905,3537,2684,2187,18256,Stavanger,58.969976,5.733107,7.34,-2.53,6.45,8,954,81,12.3,210,75
15-02-2020,17 - 18,5124,5059,3490,2738,2225,18637,Stavanger,58.969976,5.733107,6.73,-2.71,5.56,8,953,87,11.8,210,75
15-02-2020,18 - 19,5145,5050,3417,2670,2233,18514,Stavanger,58.969976,5.733107,6.49,-2.65,5,7.22,953,87,11.3,220,75
15-02-2020,19 - 20,4961,4876,3381,2615,2217,18050,Stavanger,58.969976,5.733107,6.37,-3.14,5,7.22,954,87,11.8,220,75
15-02-2020,20 - 21,4780,4697,3315,2607,2173,17571,Stavanger,58.969976,5.733107,6.37,-0.27,5,7.22,954,87,7.7,210,75
15-02-2020,21 - 22,4660,4661,3300,2575,2173,17369,Stavanger,58.969976,5.733107,6.18,-2.31,5,7,956,87,10.3,290,75
15-02-2020,22 - 23,4500,4549,3314,2553,2087,17002,Stavanger,58.969976,5.733107,5.64,-3.67,4.44,7,959,75,10.8,280,75
15-02-2020,23 - 00,4327,4499,3161,2457,2004,16449,Stavanger,58.969976,5.733107,5.55,-2.89,4.44,6.67,960,81,9.8,280,75
16-02-2020,00 - 01,4124,4437,3174,2412,1964,16109,Stavanger,58.969976,5.733107,5.74,-3.2,3.89,7,962,75,10.3,280,75
16-02-2020,01 - 02,3994,4355,3096,2349,1944,15739,Stavanger,58.969976,5.733107,5.77,-2.97,4.44,7,963,70,9.8,290,40
16-02-2020,02 - 03,3916,4113,3074,2297,1901,15301,Stavanger,58.969976,5.733107,5.82,-3.11,4.36,7,964,75,10.3,280,40
16-02-2020,03 - 04,3852,4033,3107,2231,1875,15099,Stavanger,58.969976,5.733107,5.79,-2.02,4.11,7,965,75,8.7,270,75
16-02-2020,04 - 05,3824,3987,3067,2272,1867,15016,Stavanger,58.969976,5.733107,4.94,-4.82,3.33,6.11,966,75,11.3,270,75
16-02-2020,05 - 06,3815,4078,2957,2292,1864,15005,Stavanger,58.969976,5.733107,4.64,-5.38,3.33,5,967,80,11.8,260,75
16-02-2020,06 - 07,3868,4067,3022,2298,1879,15133,Stavanger,58.969976,5.733107,3.99,-5.62,2.22,5,968,86,11.3,270,75
16-02-2020,07 - 08,3999,4216,3016,2363,1902,15496,Stavanger,58.969976,5.733107,3.99,-5.62,2.22,5,968,86,11.3,270,75
16-02-2020,08 - 09,4187,4353,2849,2377,1966,15732,Stavanger,58.969976,5.733107,4.83,-3.55,3.24,6,969,75,9.3,270,75
16-02-2020,09 - 10,4425,4621,3002,2416,2042,16507,Stavanger,58.969976,5.733107,4.82,-2.62,3.33,6.11,970,81,8.2,260,75
16-02-2020,10 - 11,4668,4749,3362,2523,2107,17410,Stavanger,58.969976,5.733107,4.57,-4.76,2.96,6.11,970,80,10.8,270,75
16-02-2020,11 - 12,4758,4784,3467,2513,2147,17669,Stavanger,58.969976,5.733107,4.48,-2.48,2.7,6,971,75,7.2,260,75
16-02-2020,12 - 13,4747,4726,3444,2488,2130,17534,Stavanger,58.969976,5.733107,4.45,-4.47,2.28,6,972,70,9.8,250,75
16-02-2020,13 - 14,4681,4676,3232,2522,2118,17229,Stavanger,58.969976,5.733107,4.16,-1.77,2.03,6.11,972,89,6.2,250,75
16-02-2020,14 - 15,4680,4753,3341,2626,2159,17560,Stavanger,58.969976,5.733107,3.72,-6.22,1.58,5,972,75,11.3,240,75
16-02-2020,15 - 16,4668,4600,3409,2653,2134,17463,Stavanger,58.969976,5.733107,3.92,-5.99,1.64,5.56,971,75,11.3,240,75
16-02-2020,16 - 17,4752,4728,3512,2700,2127,17818,Stavanger,58.969976,5.733107,3.99,-2.34,1.64,5.56,971,88,6.7,240,75
16-02-2020,17 - 18,4946,4956,3521,2680,2195,18299,Stavanger,58.969976,5.733107,3.9,-3.15,1.76,5.56,971,88,7.7,250,75
16-02-2020,18 - 19,5023,4813,3524,2603,2226,18189,Stavanger,58.969976,5.733107,3.57,-2.82,1.37,5,971,75,6.2,240,40
16-02-2020,19 - 20,5000,4713,3610,2590,2237,18150,Stavanger,58.969976,5.733107,4.48,-4.23,2.15,6.11,970,65,9.3,260,75
16-02-2020,20 - 21,4927,4671,3688,2577,2205,18066,Stavanger,58.969976,5.733107,4.13,-4.4,2.63,6,970,86,9.8,270,75
16-02-2020,21 - 22,4790,4683,3716,2563,2158,17909,Stavanger,58.969976,5.733107,4.61,-3.8,2.78,6.11,971,75,9.3,230,75
16-02-2020,22 - 23,4608,4564,3433,2522,2115,17241,Stavanger,58.969976,5.733107,4.05,-2.92,2.78,5,971,77,7.2,230,40
16-02-2020,23 - 00,4425,4459,3386,2509,2034,16812,Stavanger,58.969976,5.733107,4.16,-2.36,2.37,6.11,971,80,6.7,220,40
17-02-2020,00 - 01,4203,4417,3401,2418,2018,16457,Stavanger,58.969976,5.733107,3.94,-2.31,1.67,5.56,971,65,5.7,230,20
17-02-2020,01 - 02,4101,4377,3259,2379,1985,16101,Stavanger,58.969976,5.733107,3.64,-0.63,1.16,6.11,971,86,3.6,200,40
17-02-2020,02 - 03,4054,4357,3202,2376,1968,15957,Stavanger,58.969976,5.733107,3.92,-0.25,1.34,6,971,75,3.1,200,75
17-02-2020,03 - 04,4041,4291,3208,2392,1931,15863,Stavanger,58.969976,5.733107,3.4,-4.13,1.13,5,971,86,8.2,260,75
17-02-2020,04 - 05,4080,4310,3196,2371,1937,15894,Stavanger,58.969976,5.733107,3.2,-3.46,0.68,5,971,80,6.7,260,75
17-02-2020,05 - 06,4268,4464,3270,2429,2018,16449,Stavanger,58.969976,5.733107,3.04,-0.45,0.87,5,972,93,2.6,210,75
17-02-2020,06 - 07,4804,4785,3418,2520,2128,17654,Stavanger,58.969976,5.733107,4.26,1.39,1.46,6,972,80,1.5,200,75
17-02-2020,07 - 08,5301,5152,3600,2657,2276,18984,Stavanger,58.969976,5.733107,3.71,-0.9,2.22,5.56,973,86,4.1,260,75
17-02-2020,08 - 09,5441,5251,3676,2637,2307,19313,Stavanger,58.969976,5.733107,4.69,2.76,2.75,6.67,974,86,0.5,0,75
17-02-2020,09 - 10,5416,5101,3745,2620,2318,19200,Stavanger,58.969976,5.733107,5.23,-3.09,2.82,6.67,974,75,9.3,270,75
17-02-2020,10 - 11,5358,5178,3829,2604,2314,19283,Stavanger,58.969976,5.733107,4.96,-3.12,2.83,7,975,70,8.7,260,75
17-02-2020,11 - 12,5196,5067,3728,2626,2264,18881,Stavanger,58.969976,5.733107,3.93,-5.34,2.22,5.56,976,86,10.8,270,75
17-02-2020,12 - 13,5023,5048,3635,2608,2283,18596,Stavanger,58.969976,5.733107,4.81,-1.93,2.77,7,976,81,7.2,230,75
17-02-2020,13 - 14,4957,4980,3532,2579,2211,18259,Stavanger,58.969976,5.733107,4.99,-5.11,3.18,6,976,75,11.8,250,75
17-02-2020,14 - 15,4934,4880,3534,2586,2203,18137,Stavanger,58.969976,5.733107,4.8,-6.1,3.33,6,975,75,12.9,230,75
17-02-2020,15 - 16,4929,4903,3468,2593,2247,18139,Stavanger,58.969976,5.733107,4.78,-3.96,3.33,6.11,975,75,9.8,230,75
17-02-2020,16 - 17,5034,4916,3425,2647,2414,18437,Stavanger,58.969976,5.733107,4.48,-5.56,2.78,6.11,975,80,11.8,240,75
17-02-2020,17 - 18,5223,4999,3490,2624,2285,18620,Stavanger,58.969976,5.733107,4.82,-4.44,3.33,6,975,81,10.8,240,75
17-02-2020,18 - 19,5209,4943,3415,2600,2191,18357,Stavanger,58.969976,5.733107,4.55,-2.61,3.15,6,975,80,7.7,240,75
